unique_id,state,plant_name,utility_name,utility_id,county_code,county_name,latitude,longitude,fuel_type,nameplate_capacity,generation_mwh,emissions_tons
8518,NY,Lederle Laboratories,Veolia NA - Municipal & Commercial Business,60641,87,Rockland,41.0772,-74.0181,GAS,23,118801,44710
8729,NY,"Saranac Power Partners, LP",Saranac Power Partners LP,16729,19,Clinton,44.7132,-73.4557,GAS,286,81189,45748
8779,NY,Stewarts Bridge,Erie Boulevard Hydropower LP,5914,91,Saratoga,43.2978,-73.8853,HYDRO,39,186533,
8194,NY,23rd and 3rd,New York Power Authority,15296,47,Kings,40.6631,-74,GAS,94,72966,49107
8351,NY,Dutch Hill Wind Project,"First Wind O&M, LLC",59155,101,Steuben,42.5456,-77.4967,WIND,38,63638,
8404,NY,Glenwood Landing Energy Center,National Grid Generation LLC,56505,59,Nassau,40.8275,-73.6478,GAS,122,80093,50192
8693,NY,"RED-Rochester, LLC-Eastman Business Park","RED-Rochester, LLC",5624,55,Monroe,43.1989,-77.6319,GAS,210,316292,50715
8741,NY,Sherman Island,Erie Boulevard Hydropower LP,5914,91,Saratoga,43.2797,-73.7094,HYDRO,36,229584,
8735,NY,Selkirk Cogen Partners,Selkirk Cogen Partners LP,16909,1,Albany,42.5744,-73.8592,GAS,446,118649,53776
8315,NY,Colton,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.5839,-74.9583,HYDRO,36,195677,
8239,NY,Bennetts Bridge,Erie Boulevard Hydropower LP,5914,75,Oswego,43.5317,-75.9531,HYDRO,36,104742,
8593,NY,Narrows Generating Station,U S Power Generating Company LLC,54863,47,Kings,40.648611,-74.020833,GAS,352,37090,54358
8599,NY,New York University Central Plant,New York University,13491,61,New York,40.7899,-73.9233,GAS,19,92787,54661
8589,NY,Munnsville Wind Farm LLC,RWE Renewables Americas LLC,56215,53,Madison,42.9086,-75.5697,WIND,35,33227,
8323,NY,Cornell University Ithaca Campus,Cornell University,21508,109,Tompkins,42.4428,-76.4764,GAS,40,242624,59732
8475,NY,Indeck-Olean Energy Center,Indeck-Olean Ltd Partnership,9261,9,Cattaraugus,42.085944,-78.45425,GAS,91,116588,61707
8639,NY,NYU LANGONE HEALTH,NYU LANGONE HEALTH,61094,61,New York,40.746778,-73.972226,GAS,27,51146,63463
8401,NY,Glen Park Hydroelectric Project,"Black River Hydroelectric, LLC",60779,45,Jefferson,44.000608,-75.961156,HYDRO,33,185103,
8527,NY,Long Island Solar Farm LLC,Long Island Solar Farm LLC,56924,103,Suffolk,40.861111,-72.847777,SOLAR,32,50626,
8287,NY,"Castleton Power, LLC",Fortistar Castleton Power,60741,83,Rensselaer,42.5375,-73.7433,GAS,72,129475,72312
8374,NY,Fenner Wind,CHI Energy Inc,34688,53,Madison,42.988989,-75.762536,WIND,30,79129,
8352,NY,Dutchess Cnty Resource Recovery Facility,Dutchess County RRA,12834,27,Dutchess,41.647,-73.943,BIOMASS,9,42299,76070
8534,NY,MacArthur Waste to Energy Facility,Covanta MacArthur Renewable Energy,56601,103,Suffolk,40.7869,-73.1064,BIOMASS,13,50399,85145
8875,NY,Wheelabrator Hudson Falls,Wheelabrator Environmental Systems,20541,115,Washington,43.3056,-73.591447,BIOMASS,14,76559,87084
8725,NY,S A Carlson,Jamestown Board of Public Util,9645,13,Chautauqua,42.0933,-79.2478,GAS,96,162608,87427
8232,NY,Bayswater Peaking Facility,Bayswater Peaking Facility LLC,1268,81,Queens,40.610654,-73.762218,GAS,61,118939,88316
8718,NY,Roseton Generating LLC,CCI Roseton LLC,5511,71,Orange,41.573783,-73.966269,OIL,1242,143675,101198
8768,NY,Stark,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.4553,-74.7614,HYDRO,26,123538,
8606,NY,Nissequogue Energy Center,Nissequoque Cogen Partners,13587,103,Suffolk,40.916833,-73.129056,GAS,47,288649,106606
8289,NY,"Cayuga Operating Company, LLC","Cayuga Operating Company, LLC",22125,109,Tompkins,42.6028,-76.6336,COAL,323,82107,107936
8595,NY,Neversink,New York Power Authority,15296,105,Sullivan,41.8194,-74.6358,HYDRO,25,17632,
8689,NY,Rainbow Falls Hydro,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.5178,-74.8228,HYDRO,25,126092,
8594,NY,Nassau Energy Corporation,Nassau Energy Corp,19153,59,Nassau,40.7264,-73.5892,GAS,55,351844,110813
8745,NY,Shoreham Solar Commons,Invenergy Services LLC,49893,103,Suffolk,40.934411,-72.888511,SOLAR,25,46561,
8526,NY,Lockport,Lockport Energy Associates LP,11127,63,Niagara,43.161947,-78.744971,GAS,221,207520,114017
8379,NY,Five Falls,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.527491,-74.849177,HYDRO,24,123329,
8326,NY,Covanta Babylon Inc,Covanta Babylon Inc,4484,103,Suffolk,40.7348,-73.3868,BIOMASS,17,115297,135413
8354,NY,E J West,Erie Boulevard Hydropower LP,5914,91,Saratoga,43.318906,-73.920785,HYDRO,22,101467,
8826,NY,Trenton Falls,Erie Boulevard Hydropower LP,5914,65,Oneida,43.2758,-75.1567,HYDRO,22,173991,
8608,NY,Noble Bellmont Windpark LLC,Noble Wind Operations LLC,55868,33,Franklin,44.890833,-73.985833,WIND,21,,
8754,NY,South Colton,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.5133,-74.8831,HYDRO,21,104491,
8244,NY,Bethpage Energy Center,Calpine Eastern Corp,24457,59,Nassau,40.7469,-73.4994,GAS,240,352971,179956
8775,NY,Steel Winds Wind Farm,"First Wind O&M, LLC",59155,29,Erie,42.8167,-78.8675,WIND,20,26365,
8792,NY,SunEast Flat Hill Solar Project,SunEast Flat Hill Solar LLC,63551,43,Herkimer,43.044363,-74.796318,SOLAR,20,,
8796,NY,SunEast Hilltop Solar Project,SunEast Hilltop Solar LLC,63543,83,Rensselaer,42.808607,-73.640464,SOLAR,20,,
8794,NY,SunEast Highview Solar Project,SunEast Highview Solar LLC,63540,121,Wyoming,42.700347,-77.996721,SOLAR,20,,
8791,NY,SunEast Fariway Solar Project,SunEast Fairway Solar LLC,63539,89,St Lawrence,44.635163,-75.44118,SOLAR,20,,
8797,NY,SunEast Limestone Solar Project,SunEast Limestone Solar LLC,63538,35,Fulton,43.017443,-74.252955,SOLAR,20,,
8793,NY,SunEast Grassy Knoll Solar Project,SunEast Grassy Knoll Solar LLC,63537,43,Herkimer,43.065379,-74.84372,SOLAR,20,,
8800,NY,SunEast Valley Solar Project,SunEast Valley Solar LLC,63536,107,Tioga,42.083795,-76.2477,SOLAR,20,,
8435,NY,Hecate Energy Gedney Hill,Hecate Energy Gedney Hill LLC,63474,1,Albany,42.451733,-73.89284,SOLAR,20,,
8795,NY,SunEast Hills Solar Project,SunEast Hills Solar LLC,62757,43,Herkimer,43.068296,-74.849231,SOLAR,20,,
8801,NY,SunEast Watkins Road Solar Project,SunEast Watkins Road Solar LLC,62756,43,Herkimer,43.06127,-75.055844,SOLAR,20,,
8227,NY,Bakerstand Solar (NY),Bakerstand Solar LLC,62709,9,Cattaraugus,42.344206,-78.478418,SOLAR,20,,
8790,NY,SunEast Dog Corners Solar Project,SunEast Dog Corners Solar LLC,62699,11,Cayuga,42.744301,-76.665314,SOLAR,20,,
8798,NY,SunEast Skyline Solar Project,SunEast Skyline Solar LLC,62698,65,Oneida,43.063069,-75.451945,SOLAR,20,,
8706,NY,Riverhead Solar Farm,"Sustainable Power Group, LLC",58661,103,Suffolk,40.922992,-72.7645,SOLAR,20,15879,
8234,NY,Beardslee,Erie Boulevard Hydropower LP,5914,43,Herkimer,43.019113,-74.741349,HYDRO,20,64144,
8470,NY,Huntington Resource Recovery Facility,Huntington Resource Recovery,9097,103,Suffolk,40.8814,-73.2906,BIOMASS,28,184119,191302
8258,NY,Bowline Generating Station,"GenOn New York, LLC",12792,87,Rockland,41.2044,-73.9689,GAS,1992,286744,194105
8698,NY,Richard M Flynn (Holtsville),New York Power Authority,15296,103,Suffolk,40.8158,-73.064,GAS,164,386055,198820
8652,NY,Onondaga County Resource Recovery,Covanta Onondega LP,4487,67,Onondaga,43.0047,-76.1149,BIOMASS,40,222825,217385
8685,NY,Prospect,Erie Boulevard Hydropower LP,5914,65,Oneida,43.291861,-75.147734,HYDRO,19,95043,
8681,NY,Port Jefferson Energy Center,National Grid Generation LLC,56505,103,Suffolk,40.949696,-73.078507,GAS,590,300379,228966
8365,NY,Ellis Solar,"Dryden-Tompkins Solar I, LLC",61926,109,Tompkins,42.444628,-76.433237,SOLAR,18,0,
8412,NY,Grahamsville,New York Power Authority,15296,105,Sullivan,41.8592,-74.5106,HYDRO,18,81374,
8505,NY,KIAC Cogeneration,KIAC Partners,10349,81,Queens,40.6417,-73.7778,GAS,171,480049,265074
8474,NY,Indeck-Corinth Energy Center,Indeck-Corinth Ltd Partnership,9263,91,Saratoga,43.25,-73.8125,GAS,147,582878,269419
8834,NY,Upper Mechanicville,New York State Elec & Gas Corp,13511,91,Saratoga,42.9126,-73.6805,HYDRO,16,40690,
8543,NY,Marsh Hill Wind Farm,Invenergy Services LLC,49893,101,Steuben,42.163889,-77.528889,WIND,16,50358,
8669,NY,Pasto Solar,"Spencer-Tioga Solar, LLC",61916,107,Tioga,42.210028,-76.523763,SOLAR,16,3386,
8750,NY,Soft Maple,Erie Boulevard Hydropower LP,5914,49,Lewis,43.9206,-75.2433,HYDRO,16,52217,
8731,NY,Schaghticoke,Erie Boulevard Hydropower LP,5914,83,Rensselaer,42.8992,-73.5989,HYDRO,16,67214,
8269,NY,Browns Falls,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.211407,-75.059441,HYDRO,16,65318,
8752,NY,Somerset Operating Company  (Kintigh),Somerset Operating Co LLC,22129,63,Niagara,43.358889,-78.604722,COAL,655,345276,364033
8774,NY,Steel Winds II,"First Wind O&M, LLC",59155,29,Erie,42.8072,-78.8617,WIND,15,26365,
8448,NY,High Falls - Saranac NY,New York State Elec & Gas Corp,13511,19,Clinton,44.6389,-73.7492,HYDRO,15,42921,
8250,NY,Blake,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.506474,-74.753442,HYDRO,15,75090,
8876,NY,Wheelabrator Westchester,Wheelabrator Environmental Systems,20541,119,Westchester,41.277129,-73.942344,BIOMASS,60,377003,384103
8784,NY,Sturgeon,Central Hudson Gas & Elec Corp,3249,111,Ulster,41.848191,-74.046678,HYDRO,14,58659,
8756,NY,South Glens Falls Hydroelectric,Boralex Hydro Operations Inc,55754,91,Saratoga,43.304413,-73.63993,HYDRO,14,97676,
8221,NY,Astoria Generating Station,U S Power Generating Company LLC,54863,81,Queens,40.787674,-73.912561,GAS,1345,664808,492952
8327,NY,Covanta Hempstead,Covanta Hempstead Company,473,59,Nassau,40.7389,-73.5906,BIOMASS,79,542424,551117
8524,NY,Little Falls Hydro,Little Falls Hydroelec Assoc,10714,43,Herkimer,43.040335,-74.850621,HYDRO,13,68094,
8217,NY,Arthur Kill,NRG Arthur Kill Operations Inc,13192,85,Richmond,40.591564,-74.200035,GAS,896,903336,616812
8577,NY,Moose River,EONY Generation Limited,60023,49,Lewis,43.610664,-75.341325,HYDRO,13,60411,
8267,NY,Brooklyn Navy Yard Cogeneration,Brooklyn Navy Yard Cogen PLP,2313,47,Kings,40.699357,-73.976392,GAS,322,1892243,659862
8503,NY,Kent Falls,New York State Elec & Gas Corp,13511,19,Clinton,44.7053,-73.5967,HYDRO,12,17890,
8311,NY,Cody Road Wind Farm,Green Power Energy LLC,61166,53,Madison,42.967145,-75.755922,WIND,12,,
8450,NY,Higley,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.5306,-74.9331,HYDRO,12,39337,
8340,NY,Deferiet,Erie Boulevard Hydropower LP,5914,45,Jefferson,44.0381,-75.6806,HYDRO,12,70225,
8446,NY,High Dam,Oswego City of,14240,75,Oswego,43.4436,-76.4961,HYDRO,12,43617,
8265,NY,Brookfield Power Glen Falls Hydro,Erie Boulevard Hydropower LP,5914,113,Warren,43.308505,-73.636584,HYDRO,12,51578,
8847,NY,Vischer Ferry,New York Power Authority,15296,91,Saratoga,42.80746,-73.84269,HYDRO,12,65624,
8329,NY,Crescent,New York Power Authority,15296,1,Albany,42.8056,-73.72264,HYDRO,12,72712,
8538,NY,Madison Windpower LLC,Madison Windpower LLC,49880,53,Madison,42.894722,-75.451666,WIND,12,18829,
8399,NY,Gibson-STEU,Abundant Solar Power Inc.,63004,101,Steuben,42.055126,-77.187142,SOLAR,12,,
8273,NY,Caithness Long Island Energy Center,"Caithness Long Island, LLC",49950,103,Suffolk,40.8142,-72.9403,GAS,349,2186105,897528
8598,NY,New York State Dam Hydro,Boralex Hydro Operations Inc,55754,91,Saratoga,42.781779,-73.696096,HYDRO,11,53012,
8353,NY,E F Barrett,National Grid Generation LLC,56505,59,Nassau,40.616689,-73.647881,GAS,687,1423780,974522
8701,NY,Rio,Eagle Creek RE LLC,57280,105,Sullivan,41.4625,-74.7578,HYDRO,11,33918,
8368,NY,"Empire Generating Co, LLC",Empire Generating Co LLC,56480,83,Rensselaer,42.625239,-73.750021,GAS,654,2463914,1076935
8679,NY,Poletti 500 MW CC,New York Power Authority,15296,81,Queens,40.7889,-73.9069,GAS,528,2446465,1088554
8334,NY,Dahowa Hydro,GR Catalyst Two LLC,63070,115,Washington,43.1033,-73.5369,HYDRO,11,28936,
8222,NY,Athens Generating Company,New Athens Generating Company LLC,32173,39,Greene,42.2728,-73.8492,GAS,1222,2917147,1245624
8691,NY,Ravenswood Generating Station,"Helix Ravenswood, LLC",61130,81,Queens,40.759167,-73.946111,GAS,2957,2298704,1250144
8557,NY,Minetto,Erie Boulevard Hydropower LP,5914,75,Oswego,43.4003,-76.4739,HYDRO,10,37821,
8413,NY,Granby,Erie Boulevard Hydropower LP,5914,75,Oswego,43.323441,-76.420841,HYDRO,10,50291,
8360,NY,East River,Consolidated Edison Co-NY Inc,4226,61,New York,40.7281,-73.9742,GAS,716,2818767,1309359
8621,NY,Northport,National Grid Generation LLC,56505,103,Suffolk,40.923565,-73.342323,GAS,1564,2029121,1360240
8517,NY,Leavenworth Greenworks LLC,"Sustainable Power Group, LLC",58661,103,Suffolk,40.925278,-72.763333,SOLAR,10,17434,
8748,NY,SL Babylon,"SL Babylon, LLC",61093,103,Suffolk,40.730844,-73.375833,SOLAR,9,13949,
8724,NY,"RT 52 Walden Solar 1, LLC Hybrid",AES Distributed Energy,61012,71,Orange,41.5841,-74.2163,SOLAR,9,0,
8488,NY,Jarvis (Hinckley),New York Power Authority,15296,65,Oneida,43.3121,-75.109,HYDRO,9,40652,
8236,NY,Beebee Island Hydro Plant,Erie Boulevard Hydropower LP,5914,45,Jefferson,43.9767,-75.9072,HYDRO,9,50626,
8837,NY,Valley Energy Center,"CPV Valley, LLC",56204,71,Orange,41.4122,-74.4378,GAS,770,4100277,1685528
8242,NY,Bethlehem Energy Center (Albany),PSEG Power New York Inc,14294,1,Albany,42.594196,-73.763752,GAS,1293,4544459,1874467
8710,NY,Rochester 2,Rochester Gas & Electric Corp,16183,55,Monroe,43.1611,-77.615,HYDRO,9,18094,
8479,NY,Independence,Sithe/Independence LLC,17254,75,Oswego,43.495,-76.4511,GAS,1086,4780069,1916028
8686,NY,Pyrites Plant,CHI Energy Inc,34688,89,St Lawrence,44.522043,-75.188108,HYDRO,8,29915,
8862,NY,Watertown,City of Watertown - (NY),20188,45,Jefferson,43.975801,-75.874669,HYDRO,8,24052,
8376,NY,"Finchville Solar, LLC Hybrid",AES Distributed Energy,61012,71,Orange,41.4565,-74.5465,SOLAR,8,0,
8806,NY,Swinging Bridge 2,Eagle Creek RE LLC,57280,105,Sullivan,41.5717,-74.7828,HYDRO,8,11951,
8839,NY,Varick,Erie Boulevard Hydropower LP,5914,75,Oswego,43.4486,-76.5056,HYDRO,8,27785,
8578,NY,Moshier,Erie Boulevard Hydropower LP,5914,43,Herkimer,43.8719,-75.1364,HYDRO,8,46217,
8522,NY,Lighthouse Hill,Erie Boulevard Hydropower LP,5914,75,Oswego,43.524103,-75.970318,HYDRO,8,25340,
8219,NY,Astoria Energy,Astoria Energy II LLC,56991,81,Queens,40.781321,-73.896618,GAS,1245,5989392,2700377
8865,NY,West Delaware Tunnel Plant,Erie Boulevard Hydropower LP,5914,105,Sullivan,41.859601,-74.510259,HYDRO,8,20668,
8564,NY,Mongaup,Eagle Creek RE LLC,57280,105,Sullivan,41.537722,-74.771383,HYDRO,7,13044,
8426,NY,Hannawa,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.6192,-74.9733,HYDRO,7,52908,
8531,NY,Lower Saranac Hydroelectric Facility,Lower Saranac Hydro Partner LP,11270,19,Clinton,44.6694,-73.5075,HYDRO,7,33018,
8873,NY,Wethersfield Wind Farm,CHI Energy Inc,34688,121,Wyoming,42.678819,-78.243792,WIND,7,3001,
8600,NY,Newfield Community Solar LLC,Newfield Solar LLC,62072,109,Tompkins,42.39131,-76.564236,SOLAR,6,7714,
8567,NY,"Monroe County Sites C, D, & E",AES Distributed Energy,61012,55,Monroe,43.31879,-77.740208,SOLAR,6,8933,
8785,NY,Stuyvesant Falls,Albany Engineering Corporation,58756,21,Columbia,42.351389,-73.733889,HYDRO,6,13141,
8415,NY,Green Island Hydroelectric Station,Albany Engineering Corporation,58756,1,Albany,42.748106,-73.69022,HYDRO,6,40147,
8554,NY,Mill C,New York State Elec & Gas Corp,13511,19,Clinton,44.6967,-73.6122,HYDRO,6,26774,
8661,NY,Oswego Falls East,Erie Boulevard Hydropower LP,5914,75,Oswego,43.3161,-76.4153,HYDRO,6,32781,
8496,NY,Kamargo,Erie Boulevard Hydropower LP,5914,45,Jefferson,44.0117,-75.7967,HYDRO,6,23084,
8482,NY,Inghams,Erie Boulevard Hydropower LP,5914,35,Fulton,43.061017,-74.764347,HYDRO,6,31273,
8447,NY,High Falls - Croghan NY,Erie Boulevard Hydropower LP,5914,49,Lewis,43.9247,-75.3731,HYDRO,6,37802,
8355,NY,Eagle,Erie Boulevard Hydropower LP,5914,49,Lewis,43.909714,-75.200831,HYDRO,6,39182,
8247,NY,Black River,Erie Boulevard Hydropower LP,5914,45,Jefferson,44.000122,-75.813151,HYDRO,6,38732,
8330,NY,Cricket Valley Energy,Cricket Valley Energy Center LLC,56534,27,Dutchess,41.676111,-73.581111,GAS,1313,,
8249,NY,Black River Hydro Associates,CHI Energy Inc,34688,49,Lewis,43.591246,-75.344207,HYDRO,6,4847,
8532,NY,Lyons Falls Hydroelectric,Northbrook Lyons Falls LLC,55941,49,Lewis,43.61863,-75.358577,HYDRO,6,29196,
8298,NY,Charles Poletti,New York Power Authority,15296,81,Queens,40.776389,-73.910833,OIL,883,,
8272,NY,Cadyville,New York State Elec & Gas Corp,13511,19,Clinton,44.695,-73.6219,HYDRO,6,22278,
8623,NY,NRG Dunkirk Power,Dunkirk Power LLC,13579,13,Chautauqua,42.491467,-79.346631,COAL,627,,
8438,NY,Herrings,Erie Boulevard Hydropower LP,5914,45,Jefferson,44.0217,-75.6511,HYDRO,5,28741,
8529,NY,Lovett,"GenOn New York, LLC",12792,87,Rockland,41.257778,-73.979722,,449,,
8515,NY,Lachute Hydro Upper,Lachute Hydro Co Inc,10575,31,Essex,43.843869,-73.431207,HYDRO,5,21655,
8737,NY,Seneca Falls Hydroelectric Project,"C-S Canal Hydro, LLC",61252,99,Seneca,42.915299,-76.78672,HYDRO,5,17134,
8666,NY,"Owlville Creek Solar, LLC","Owlville Creek Solar, LLC",63111,53,Madison,43.08748,-75.77959,SOLAR,5,,
8665,NY,"Owlville Creek Solar 2, LLC","Owlville Creek Solar 2, LLC",63110,53,Madison,43.078888,-75.77222,SOLAR,5,,
8423,NY,"Hales Mills Solar, LLC","Hales Mills Solar, LLC",63109,35,Fulton,43.01827,-74.32918,SOLAR,5,,
8516,NY,"Lansing Renewables, LLC","Lansing Renewables, LLC",63107,109,Tompkins,42.59251,-76.56563,SOLAR,5,,
8874,NY,Wheaton-STEU,Abundant Solar Power Inc.,63004,101,Steuben,42.555822,-77.417005,SOLAR,5,,
8730,NY,Saratoga Solar LLC,Green Street Power Partners,62719,91,Saratoga,43.07377,-73.903954,SOLAR,5,0,
8405,NY,Gloversville Landfill Solar,Gloversville Community Solar LLC,61888,35,Fulton,43.052981,-74.308356,SOLAR,5,,
8721,NY,Route 19 #2 Community Solar Farm,"Delaware River Solar, LLC",61610,121,Wyoming,42.533807,-78.15377,SOLAR,5,,
8397,NY,Gaskill Rd Community Solar Farm CSG,"Delaware River Solar, LLC",61610,107,Tioga,42.116,-76.183,SOLAR,5,0,
8690,NY,"Ransomville Solar 1, LLC",AES Distributed Energy,61012,63,Niagara,43.1994,-78.949837,SOLAR,5,0,
8420,NY,"Greenwich Solar 1, LLC",AES Distributed Energy,61012,115,Washington,43.0783,-73.5331,SOLAR,5,,
8212,NY,Allis Medina Solar LLC CSG,AES Distributed Energy,61012,73,Orleans,43.2205,-78.3574,SOLAR,5,,
8787,NY,Sugarhill Road - Solitude Solar CSG,Standard Solar,60531,91,Saratoga,42.822572,-73.84853,SOLAR,5,846,
8626,NY,NY 26 Carthage CSG,Standard Solar,60531,45,Jefferson,43.955471,-75.618066,SOLAR,5,,
8868,NY,West Valley West,BQ Energy LLC,59474,9,Cattaraugus,42.442927,-78.632137,SOLAR,5,,
8867,NY,West Valley East,BQ Energy LLC,59474,9,Cattaraugus,42.443632,-78.632127,SOLAR,5,,
8804,NY,Sutter Greenworks LLC,"Sustainable Power Group, LLC",58661,103,Suffolk,40.928056,-72.771111,SOLAR,5,9087,
8346,NY,Dolgeville Hydro,EONY Generation Limited,60023,43,Herkimer,43.090635,-74.766961,HYDRO,5,478,
8805,NY,Swinging Bridge 1,Eagle Creek RE LLC,57280,105,Sullivan,41.571667,-74.782777,HYDRO,5,,
8384,NY,Fort Miller Hydroelectric Facility,Fort Miller Associates,6495,91,Saratoga,43.160868,-73.584076,HYDRO,5,16912,
8614,NY,Norfolk,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.8053,-74.9975,HYDRO,5,26950,
8380,NY,Flat Rock,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.2217,-75.0742,HYDRO,5,22133,
8373,NY,Feeder Dam Hydro Plant,Erie Boulevard Hydropower LP,5914,91,Saratoga,43.289874,-73.665834,HYDRO,5,24792,
8714,NY,Rochester 7,Rochester Gas & Electric Corp,16183,55,Monroe,43.268889,-77.629444,COAL,253,,
8303,NY,Chenango Solar,Citizens Enterprises Corporation,58871,7,Broome,42.198167,-75.927282,SOLAR,5,0,
8337,NY,Dashville,Central Hudson Gas & Elec Corp,3249,111,Ulster,41.8217,-74.0497,HYDRO,5,13187,
8630,NY,NY2 Battery,Key Capture Energy,63289,71,Orange,41.52667,-74.14226,OTHF,200,,
8861,NY,Waterside,Consolidated Edison Co-NY Inc,4226,61,New York,40.753333,-73.975833,OIL,200,,
8218,NY,Ashokan,New York Power Authority,15296,111,Ulster,41.949,-74.2063,HYDRO,5,10437,
8866,NY,West End Dam Hydroelectric Project,Northbrook Carthage LLC,57144,45,Jefferson,43.98289,-75.620583,HYDRO,4,24470,
8372,NY,Far Rockaway,National Grid Generation LLC,56505,81,Queens,40.61089,-73.761,GAS,100,,
8202,NY,AG - Energy,AG Energy LP,40052,89,St Lawrence,44.7258,-75.4417,GAS,99,,
8605,NY,NISA Electric Generation Project,NYC ENERGY LLC,60971,47,Kings,40.7065,-73.9702,GAS,93,,
8343,NY,Dexter Plant,CHI Energy Inc,34688,45,Jefferson,44.003984,-76.041277,HYDRO,4,14762,
8325,NY,County Route 11 Community Solar Farm,"KSI II Consolidated, LLC",63244,19,Clinton,44.935,-73.677,SOLAR,4,,
8296,NY,Chambers Road Solar,Chambers Road Solar LLC,62881,15,Chemung,42.187443,-76.894394,SOLAR,4,,
8671,NY,Pearl CSG,"Forefront Power, LLC",62856,37,Genesee,42.981335,-78.290418,SOLAR,4,5671,
8700,NY,Riley Road LLC,Green Street Power Partners,62719,71,Orange,41.469132,-74.078372,SOLAR,4,1465,
8288,NY,Catlin Solar 1 LLC,Green Street Power Partners,62719,97,Schuyler,42.285942,-76.953981,SOLAR,4,0,
8719,NY,Route 14A CDG Solar North and South LLC,"Route 14A CDG Solar North and South, LLC",62071,69,Ontario,42.815086,-77.046128,SOLAR,4,5630,
8338,NY,Daum Solar,"Middlesex-Yates Solar, LLC",61925,123,Yates,42.760799,-77.247333,SOLAR,4,0,
8494,NY,"Johnstown Solar 1, LLC",AES Distributed Energy,61012,35,Fulton,43.0724,-74.3228,SOLAR,4,0,
8195,NY,"25 Ashdown Road Solar, LLC",AES Distributed Energy,61012,91,Saratoga,42.8826,-73.879,SOLAR,4,0,
8268,NY,Broome County,Tesla Inc.,60947,7,Broome,42.104731,-75.93073,SOLAR,4,2483,
8751,NY,Solean Solar Project,BQ Energy LLC,59474,9,Cattaraugus,42.086926,-78.448212,SOLAR,4,8116,
8312,NY,Cohalan,CD US Solar MT1 LLC,58677,103,Suffolk,40.762465,-73.194441,SOLAR,4,4059,
8546,NY,Mechanicville Hydroelectric Station,Mechanicville Hydroelectric Station,61822,91,Saratoga,42.876535,-73.680169,HYDRO,4,24195,
8860,NY,Waterport,Erie Boulevard Hydropower LP,5914,73,Orleans,43.3272,-78.2394,HYDRO,4,14408,
8813,NY,Taylorville,Erie Boulevard Hydropower LP,5914,49,Lewis,43.927002,-75.321877,HYDRO,4,30592,
8786,NY,Sugar Island,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.642181,-74.976473,HYDRO,4,28282,
8755,NY,South Edwards,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.2678,-75.1961,HYDRO,4,23051,
8662,NY,Oswego Falls West,Erie Boulevard Hydropower LP,5914,75,Oswego,43.3156,-76.4172,HYDRO,4,9927,
8492,NY,Johnsonville Dam,Erie Boulevard Hydropower LP,5914,83,Rensselaer,42.920374,-73.508886,HYDRO,4,6090,
8370,NY,Ephratah,Erie Boulevard Hydropower LP,5914,35,Fulton,43.0092,-74.5372,HYDRO,4,16493,
8358,NY,East Norfolk,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.7989,-74.9856,HYDRO,4,22531,
8211,NY,Allens Falls,Erie Boulevard Hydropower LP,5914,89,St Lawrence,44.660338,-74.860265,HYDRO,4,27274,
8246,NY,Binghamton Cogen,City of Binghamton,61469,7,Broome,42.107192,-75.927782,GAS,48,0,
8278,NY,Calverton,Terraform Arcadia,63249,103,Suffolk,40.921086,-72.743701,SOLAR,4,2625,
8512,NY,Knaggs Brothers Farm,"Dynamic Energy Solutions, LLC",62994,1,Albany,42.73035,-73.9691,SOLAR,4,6316,
8815,NY,Telegraph Rd #1 Community Solar Farm,"Delaware River Solar, LLC",61610,121,Wyoming,42.561672,-78.17953,SOLAR,4,,
8514,NY,Lachute Hydro Lower,Lachute Hydro Co Inc,10575,31,Essex,43.849029,-73.420701,HYDRO,4,21655,
8722,NY,Route 22 Community Solar Farm,"Delaware River Solar, LLC",61610,19,Clinton,44.725076,-73.467034,SOLAR,4,,
8673,NY,Philadlephia,EONY Generation Limited,60023,45,Jefferson,44.158611,-75.708778,HYDRO,4,14769,
8233,NY,Beals Medina Solar LLC CSG,AES Distributed Energy,61012,73,Orleans,43.2256,-78.3559,SOLAR,4,,
8643,NY,Ogdensburg,Ampersand Mount Ida Hydro LLC,57184,89,St Lawrence,44.704089,-75.487049,HYDRO,4,8610,
8889,NY,Zotos International WPGF,Zotos International,56977,69,Ontario,42.886944,-76.968333,WIND,3,1211,
8566,NY,Monroe County Sites A & B,AES Distributed Energy,61012,55,Monroe,43.174071,-77.392234,SOLAR,3,4779,
